S.N.,mun_id,reportedOn,cases,mun_en,Latitude_mun,Longitude_mun,dis_code,dis_en,Latitude_dist,Longitude_dist
2280,61005,2020-06-22,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2281,61005,2020-06-24,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2282,61005,2020-06-26,2,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2283,61005,2020-06-27,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2284,61005,2020-07-06,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2285,61005,2020-07-08,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2286,61005,2020-07-13,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2287,61005,2020-07-15,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2288,61005,2020-07-16,2,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2289,61005,2020-07-24,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2290,61005,2020-07-25,6,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2291,61005,2020-07-30,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2292,61005,2020-08-08,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2293,61005,2020-08-11,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2294,61005,2020-08-12,1,Kuse Rural Municipality,82.13684231527463,28.878165059073343,62,Jajarkot,82.16787118974287,28.865380352837356
2295,62006,2020-06-06,1,Shey Phoksundo Rural Municipality,82.9652710125383,29.382115203985585,57,Dolpa,83.05217011480939,29.170655636885265
2296,62006,2020-06-25,1,Shey Phoksundo Rural Municipality,82.9652710125383,29.382115203985585,57,Dolpa,83.05217011480939,29.170655636885265
2297,62006,2020-06-29,2,Shey Phoksundo Rural Municipality,82.9652710125383,29.382115203985585,57,Dolpa,83.05217011480939,29.170655636885265
2298,62006,2020-07-10,1,Shey Phoksundo Rural Municipality,82.9652710125383,29.382115203985585,57,Dolpa,83.05217011480939,29.170655636885265
2299,63001,2020-05-26,1,Chandannath Municipality,82.15224639306525,29.29511454528572,60,Jumla,82.21726673306102,29.2717137976417
2300,63002,2020-06-05,3,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2301,63002,2020-06-07,54,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2302,63002,2020-06-09,2,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2303,63002,2020-06-25,2,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2304,63002,2020-06-26,3,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2305,63002,2020-07-01,1,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2306,63002,2020-07-03,1,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2307,63002,2020-07-06,1,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2308,63002,2020-07-11,2,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2309,63002,2020-07-14,4,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2310,63002,2020-07-15,2,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2311,63002,2020-07-26,1,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2312,63002,2020-08-06,1,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2313,63002,2020-08-09,4,Guthichaur Rural Municipality,82.36710242092032,29.19715725565085,60,Jumla,82.21726673306102,29.2717137976417
2314,63007,2020-05-26,1,Tatopani Rural Municipality,82.12025733539197,29.13602317243211,60,Jumla,82.21726673306102,29.2717137976417
2315,64005,2020-05-31,18,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2316,64005,2020-06-03,7,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2317,64005,2020-06-17,14,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2318,64005,2020-06-23,1,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2319,64005,2020-06-24,1,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2320,64005,2020-06-25,3,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2321,64005,2020-06-29,2,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2322,64005,2020-07-01,2,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2323,64005,2020-07-02,1,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2324,64005,2020-07-08,1,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2325,64005,2020-07-12,7,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2326,64005,2020-07-20,1,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2327,64005,2020-07-22,6,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2328,64005,2020-07-24,2,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2329,64005,2020-07-25,3,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2330,64005,2020-08-05,1,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2331,64005,2020-08-07,4,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2332,64005,2020-08-09,2,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2333,64005,2020-08-11,1,Pachaljharana Rural Municipality,81.71988461456014,29.249848517865182,61,Kalikot,81.75203278875941,29.195115462213877
2334,65003,2020-06-04,1,Mugum Karmarong Rural Municipality,82.54742032450541,29.649513961809387,58,Mugu,82.37059299567566,29.618074811643748
2335,65003,2020-06-26,1,Mugum Karmarong Rural Municipality,82.54742032450541,29.649513961809387,58,Mugu,82.37059299567566,29.618074811643748
2336,65003,2020-07-08,2,Mugum Karmarong Rural Municipality,82.54742032450541,29.649513961809387,58,Mugu,82.37059299567566,29.618074811643748
2337,65003,2020-07-09,2,Mugum Karmarong Rural Municipality,82.54742032450541,29.649513961809387,58,Mugu,82.37059299567566,29.618074811643748
2338,65003,2020-07-15,1,Mugum Karmarong Rural Municipality,82.54742032450541,29.649513961809387,58,Mugu,82.37059299567566,29.618074811643748
2339,65003,2020-07-16,1,Mugum Karmarong Rural Municipality,82.54742032450541,29.649513961809387,58,Mugu,82.37059299567566,29.618074811643748
2340,65003,2020-07-25,2,Mugum Karmarong Rural Municipality,82.54742032450541,29.649513961809387,58,Mugu,82.37059299567566,29.618074811643748
2341,65003,2020-07-30,1,Mugum Karmarong Rural Municipality,82.54742032450541,29.649513961809387,58,Mugu,82.37059299567566,29.618074811643748
2342,65003,2020-08-06,1,Mugum Karmarong Rural Municipality,82.54742032450541,29.649513961809387,58,Mugu,82.37059299567566,29.618074811643748
2343,66006,2020-06-05,1,Simkot Rural Municipality,81.92202617828724,30.12989550783916,59,Humla,81.87986556263559,30.032322376583448
2344,66006,2020-06-23,1,Simkot Rural Municipality,81.92202617828724,30.12989550783916,59,Humla,81.87986556263559,30.032322376583448
2345,66006,2020-07-20,1,Simkot Rural Municipality,81.92202617828724,30.12989550783916,59,Humla,81.87986556263559,30.032322376583448
2346,66006,2020-07-25,1,Simkot Rural Municipality,81.92202617828724,30.12989550783916,59,Humla,81.87986556263559,30.032322376583448
2347,66006,2020-08-14,1,Simkot Rural Municipality,81.92202617828724,30.12989550783916,59,Humla,81.87986556263559,30.032322376583448
2348,67005,2020-06-11,18,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2349,67005,2020-06-18,41,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2350,67005,2020-06-19,8,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2351,67005,2020-06-23,20,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2352,67005,2020-06-24,8,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2353,67005,2020-06-25,8,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2354,67005,2020-06-26,27,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2355,67005,2020-06-27,78,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2356,67005,2020-06-28,95,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2357,67005,2020-06-29,98,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2358,67005,2020-06-30,51,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2359,67005,2020-07-01,43,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2360,67005,2020-07-05,20,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2361,67005,2020-07-07,54,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2362,67005,2020-07-09,2,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2363,67005,2020-07-10,1,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2364,67005,2020-07-26,3,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2365,67005,2020-08-06,3,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2366,67005,2020-08-14,1,Gaumul Rural Municipality,81.4493928382104,29.559241892448945,70,Bajura,81.56316251291287,29.561322426006946
2367,67006,2020-05-31,3,Himali Rural Municipality,81.65827073378287,29.75170398267015,70,Bajura,81.56316251291287,29.561322426006946
2368,68006,2020-05-28,1,Kanda Rural Municipality,81.29848812050446,29.86753016377049,71,Bajhang,81.17871770328547,29.70824516295018
2369,68010,2020-06-05,1,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2370,68010,2020-06-06,6,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2371,68010,2020-06-11,2,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2372,68010,2020-06-14,5,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2373,68010,2020-06-18,2,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2374,68010,2020-06-19,3,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2375,68010,2020-06-21,2,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2376,68010,2020-06-23,14,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2377,68010,2020-06-25,18,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2378,68010,2020-06-26,9,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2379,68010,2020-06-27,8,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2380,68010,2020-07-01,18,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2381,68010,2020-07-02,35,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2382,68010,2020-07-08,4,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2383,68010,2020-07-09,16,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2384,68010,2020-07-12,1,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2385,68010,2020-07-13,2,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2386,68010,2020-07-16,1,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2387,68010,2020-07-17,1,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2388,68010,2020-07-18,2,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2389,68010,2020-07-21,4,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2390,68010,2020-07-22,1,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2391,68010,2020-07-23,1,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2392,68010,2020-07-28,3,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2393,68010,2020-07-31,25,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2394,68010,2020-08-01,68,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2395,68010,2020-08-02,2,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2396,68010,2020-08-04,1,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2397,68010,2020-08-05,11,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2398,68010,2020-08-06,4,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2399,68010,2020-08-08,3,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
2400,68010,2020-08-10,1,Surma Rural Municipality,81.1251549881934,29.678363811148138,71,Bajhang,81.17871770328547,29.70824516295018
